,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
27,Sistema,Sistema,8072690.6,7806682.87,7638024.18,7584348.4,7828659.39,8409190.85,8594944.97,9004530.07,9524029.4,9864547.61,10192707.08,10481686.07,10383982.21,10532677.53,10725688.89,10805681.22,10639918.48,10280161.95,10639455.38,10962476.25,10729341.05,10253687.8,9511138.64,8923134.89,2023-02-27
28,Sistema,Sistema,8522293.61,8262873.87,8064691.53,7956814.61,8065421.23,8554675.75,8505369.76,8847824.23,9377628.85,9756191.13,10199935.1,10284087.81,10292301.6,10378885.09,10588607.62,10624526.42,10486810.97,10023506.86,10430415.62,10696742.71,10352718.84,9912433.0,9224042.74,8600724.31,2023-02-28
29,Sistema,Sistema,8100141.07,7851010.88,7601194.68,7476486.91,7656081.7,8227406.63,8333114.09,8756083.08,9561161.04,9879929.98,10185595.6,10472453.47,10369575.76,10541642.06,10709909.52,10782216.41,10663964.75,10201970.36,10519715.25,10694592.92,10399991.22,10237264.85,9673537.23,9105900.61,2023-03-01
0,Sistema,Sistema,7520571.56,7422464.39,7262440.87,7110737.81,6987142.16,6890653.34,6476679.99,6424557.32,6669773.39,7006507.35,7233194.42,7388526.04,7548389.53,7468696.5,7356609.33,7295393.4,7264573.44,7357688.83,8136774.52,8342401.68,8255970.1,8115596.95,7858107.21,7539203.63,2023-01-01
1,Sistema,Sistema,7294173.67,7078126.67,6948832.14,6852437.9,6767657.32,6875796.16,6986598.45,7421221.36,7832226.8,8354146.97,8804858.32,9092245.36,9229202.27,9278847.39,9265902.43,9109778.66,8975633.26,8852663.52,9661727.55,9778944.74,9579989.75,9236519.0,8757828.41,8335500.23,2023-01-02
2,Sistema,Sistema,7889876.3,7564507.82,7375070.31,7233144.87,7278149.47,7467231.03,7671076.45,8178158.16,8689006.92,8987130.2,9217854.04,9562152.28,9623445.7,9655871.64,9714334.89,9673382.44,9494537.67,9338801.07,9985070.97,10065971.01,9825824.09,9415188.53,8840891.6,8387773.51,2023-01-03
3,Sistema,Sistema,8035406.14,7814578.59,7599659.77,7509653.06,7579681.5,7786465.56,7892249.18,8391158.26,8926594.03,9215635.36,9528358.47,9807384.24,9854307.21,9859087.25,9959482.09,9897917.35,9662475.47,9523198.01,10117654.53,10257611.92,10018882.21,9605465.96,9058584.7,8570283.05,2023-01-04
4,Sistema,Sistema,8092949.11,7804670.16,7598793.92,7492787.52,7603079.23,7792522.24,7926988.88,8416244.49,8878635.67,9149724.48,9465431.26,9758328.56,9795941.23,9831737.98,9935414.32,9920843.78,9844420.62,9698774.2,10290672.55,10336303.86,10086319.46,9667967.37,9159154.59,8686554.42,2023-01-05
5,Sistema,Sistema,8249219.76,7963345.1,7755704.34,7672562.86,7723341.52,7927732.71,8063404.04,8579348.8,9076184.52,9355728.22,9720722.11,10029621.76,10035656.62,10037995.4,10062690.81,10065556.53,9923079.15,9728880.28,10314053.02,10353076.33,10107052.59,9721185.21,9212668.98,8780006.76,2023-01-06
6,Sistema,Sistema,8421818.34,8104415.25,7866283.77,7734157.26,7753147.73,7834565.23,7822494.75,8091468.27,8697632.35,9070756.43,9331001.91,9542927.56,9602380.04,9521210.83,9404859.39,9317147.25,9198225.21,9164179.45,9828461.74,9893801.44,9607135.49,9184900.15,8772184.62,8368037.89,2023-01-07
7,Sistema,Sistema,7954495.42,7732439.14,7538042.71,7396448.75,7309751.51,7261785.1,6973035.42,7160308.08,7613957.34,7903169.29,8121057.94,8307388.02,8363003.75,8370836.66,8288321.26,8279598.39,8247897.65,8312324.09,9030885.25,9175669.38,9037598.37,8764918.36,8404375.62,8000497.8,2023-01-08
8,Sistema,Sistema,7715013.47,7497425.61,7318388.4,7204664.26,7204778.17,7259920.29,7135269.52,7402437.26,7792674.29,8124803.42,8436648.74,8743087.74,8818286.83,8819036.3,8772236.73,8661552.87,8536498.98,8577917.98,9375811.28,9550335.33,9324573.6,9028318.1,8606684.3,8145901.03,2023-01-09
9,Sistema,Sistema,7757197.3,7537583.42,7355908.22,7271530.29,7380494.54,7676000.03,7984040.2,8489399.54,8994644.93,9311765.46,9622652.51,9862618.47,9879387.16,9934196.76,9991107.59,9991146.35,9823462.74,9625575.1,10196121.66,10341221.02,10067121.85,9612098.64,8988927.04,8506985.59,2023-01-10
10,Sistema,Sistema,8152506.19,7879211.83,7654663.68,7568059.48,7678867.92,7954785.97,8243444.3,8695942.77,8953860.56,9195755.33,9583914.51,9939575.48,9877957.66,9866163.33,9956733.94,9993122.27,9897014.24,9656639.77,10245851.02,10397484.78,10143832.57,9684572.5,9071074.95,8455930.85,2023-01-11
11,Sistema,Sistema,7849525.13,7522081.54,7268663.1,7091902.91,7243434.88,7531417.6,7925010.93,8492295.96,9074448.2,9471317.38,9764818.81,10054073.8,10056951.83,10106634.5,10258673.41,10202224.7,10030322.72,9817842.77,10349325.03,10499379.17,10238284.34,9840109.64,9225902.12,8707518.06,2023-01-12
12,Sistema,Sistema,8061547.43,7890929.65,7726119.29,7695753.35,7730953.87,8004872.76,8244500.61,8775009.8,9447648.58,9742107.52,10068689.41,10431049.68,10425453.95,10463835.28,10595909.99,10542488.85,10330129.25,10026288.01,10498535.39,10592898.26,10383808.87,9939780.56,9192720.32,8795423.25,2023-01-13
13,Sistema,Sistema,8408696.11,8158073.53,7763799.89,7706396.82,7794268.79,7952747.07,7999952.82,8279169.82,8669644.47,9234332.5,9570760.37,9879674.73,9822894.48,9695329.7,9573495.06,9512581.3,9367938.65,9429214.83,10123036.51,10204008.08,9909087.23,9494681.75,9012829.48,8556464.2,2023-01-14
14,Sistema,Sistema,8045325.45,7734299.86,7489534.8,7331424.92,7257860.72,7077760.8,6840961.1,7075587.48,7490942.49,7960357.33,8235258.79,8536463.76,8598007.4,8540155.22,8452031.45,8377460.44,8334869.6,8356830.25,9095904.76,9398030.78,9278818.54,9091028.25,8701822.28,8201120.28,2023-01-15
15,Sistema,Sistema,7894664.56,7372566.19,7303028.05,7394387.76,7528452.13,7676353.44,8078889.89,8694904.74,9240248.37,9508914.96,9834683.58,10155808.9,10146168.06,10219519.87,10376388.96,10388842.64,10206101.29,9919954.1,10390986.18,10551002.72,10287358.29,9836002.12,9240492.87,8598511.74,2023-01-16
16,Sistema,Sistema,8185800.75,7953161.37,7769247.76,7518861.2,7702116.39,8051001.5,8341494.83,8864275.83,9405181.99,9733078.92,10072920.7,10335237.11,10262574.83,10285608.59,10500763.02,10498797.1,10303134.45,9983995.07,10460070.16,10598528.73,10350838.03,9905193.73,9276597.16,8723684.27,2023-01-17
17,Sistema,Sistema,8275997.04,8007154.83,7811171.36,7720929.74,7830373.99,8161316.9,8391153.18,8891754.87,9426716.04,9720014.99,10018112.29,10285037.75,10263515.54,10306464.52,10441141.79,10355662.83,10147226.4,9933517.56,10387675.2,10531692.44,10303335.64,9869210.48,9260549.84,8733466.24,2023-01-18
18,Sistema,Sistema,8268703.24,7992871.87,7767159.32,7662188.17,7852865.17,8181182.51,8434223.26,8927339.89,9415830.39,9699821.87,10029095.9,10376202.98,10314458.34,10364076.6,10513060.53,10534332.13,10368073.17,10112778.03,10579319.44,10718116.39,10427387.44,9970255.66,9350644.33,8797828.69,2023-01-19
19,Sistema,Sistema,8317437.98,8059948.06,7837049.82,7699025.34,7797506.44,8133029.16,8391349.84,8878738.16,9381893.73,9673443.13,10058838.38,10403357.23,10330037.33,10351440.71,10518524.61,10535799.04,10338499.12,9998588.16,10430821.38,10601546.84,10354775.41,9916970.63,9348648.62,8821232.52,2023-01-20
20,Sistema,Sistema,7999822.05,7933005.79,7600389.83,7583911.04,7526252.12,7842648.41,7745145.04,8221366.94,8886381.79,9241138.61,9572983.43,9777840.44,9728178.97,9688577.64,9603353.25,9568419.11,9191935.45,9218107.17,10004012.2,10233178.71,9958205.78,9486860.19,8938631.49,8449348.32,2023-01-21
21,Sistema,Sistema,8089579.16,7816128.3,7584793.06,7430380.82,7352893.52,7318963.91,7045728.33,7218790.67,7715605.08,8066865.32,8387718.95,8625452.45,8753774.03,8771584.14,8659316.42,8607406.62,8574969.07,8550235.8,9290108.75,9605209.39,9505944.63,9213985.76,8821692.91,8330012.66,2023-01-22
22,Sistema,Sistema,7980555.66,7726894.53,7564698.21,7479265.73,7614272.25,8042075.32,8338080.77,8839810.7,9389151.07,9737172.79,10090000.21,10358992.7,10358921.46,10414231.14,10593927.69,10594501.58,10400338.26,10047672.06,10479452.56,10742699.12,10532372.19,10110188.88,9440186.95,8842744.07,2023-01-23
23,Sistema,Sistema,8380627.06,8113595.07,7906124.53,7841415.47,8005471.52,8419381.81,8678164.94,9024026.4,9612170.6,9851917.84,10202104.53,10501581.24,10402525.99,10451623.69,10621392.47,10622852.68,10440094.33,10127191.41,10596579.37,10819689.21,10591701.61,10148500.81,9485317.24,8848357.04,2023-01-24
24,Sistema,Sistema,8402941.42,8066231.61,7760334.57,7619413.93,7688114.96,8098521.9,8313880.92,8903284.01,9483035.26,9907674.17,10244025.6,10552056.81,10440313.64,10569147.29,10785366.69,10798592.15,10636715.23,10266963.87,10701384.44,10916074.1,10687706.89,10198961.13,9560057.96,8900926.52,2023-01-25
25,Sistema,Sistema,8504502.59,8215855.8,8024557.58,7933576.78,7989052.38,8308856.76,8549458.53,9018753.47,9543950.0,9949154.13,10258942.76,10531584.3,10427523.46,10538483.39,10716367.97,10739083.23,10586679.71,10227072.43,10667252.06,10885455.24,10632964.12,10209465.78,9578874.76,8973337.8,2023-01-26
26,Sistema,Sistema,8468010.2,8134615.22,7942344.32,7849535.53,7992823.24,8404299.31,8622692.14,9054159.95,9596093.59,9905898.47,10288341.67,10574489.3,10480989.74,10537261.9,10714468.84,10722288.4,10515855.31,10127373.87,10559420.9,10761184.74,10498841.1,10070483.65,9496346.25,8951610.46,2023-01-27
27,Sistema,Sistema,8526652.94,8205809.29,8008508.38,7876390.54,7881719.49,8006923.44,8120855.36,8607988.31,9148260.53,9495244.53,9813209.22,10035212.7,10015806.17,9903541.11,9805387.15,9744569.3,9573320.09,9514621.85,10069217.7,10308780.39,10005537.07,9544920.69,9013394.0,8521238.92,2023-01-28
28,Sistema,Sistema,8125155.71,7869151.44,7629577.23,7438382.25,7351777.26,7280988.3,7043581.93,7243830.26,7575962.24,8038053.54,8365631.78,8653732.43,8780112.91,8791782.97,8731692.4,8654992.28,8584524.78,8559877.7,9228448.83,9594788.47,9505702.07,9223030.34,8782337.36,8335609.86,2023-01-29
29,Sistema,Sistema,7976291.95,7700345.87,7494282.42,7435259.97,7655199.43,8136470.22,8355382.48,8783117.93,9326388.11,9664566.84,10044863.54,10355613.48,10316188.55,10399326.64,10647728.9,10672537.69,10484756.7,10099257.23,10514307.83,10755530.12,10508342.82,10037808.65,9400799.71,8795765.87,2023-01-30
