Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,CHCC,86101.04,80078.75,78197.68,77028.07,83205.7,101222.64,111187.43,115556.5,119287.34,125391.99,134093.9,141223.95,139826.27,134987.04,135679.94,131669.34,133095.52,134981.28,151302.05,153933.29,146546.23,134548.54,115872.29,99791.62,2024-04-30
Agente,CMMC,1037576.79,987304.93,951862.23,918947.79,887113.37,825578.43,764426.62,772077.04,817317.12,843138.1,900597.35,942817.53,965658.2,1025344.77,1065501.96,1043178.84,984153.13,932238.39,968480.56,1046508.88,1089552.22,1140148.98,1158987.36,1124528.58,2024-04-30
Agente,CNSC,170208.23,163574.62,159390.8,155852.34,155464.73,158261.64,166539.79,183146.1,201757.47,212824.7,221766.69,223456.99,210946.2,227787.52,243613.68,243145.22,233167.24,223558.53,226095.38,222345.14,218659.27,213390.52,205816.72,194244.72,2024-04-30
Agente,CQTC,28234.64,26713.87,25876.39,25460.96,25664.87,27036.8,28075.89,31963.7,36848.16,40053.9,43277.01,46178.48,44576.91,44891.28,47763.26,48366.27,47023.2,45183.04,47023.75,46856.7,44207.6,40395.81,36168.75,31554.77,2024-04-30
Agente,CSSC,1028261.6,986264.13,953929.11,926164.02,898902.04,835292.89,786259.33,811759.77,825709.0,855669.18,887986.95,924224.69,942736.42,1003010.14,1035428.16,1017318.58,1020550.32,967714.43,974541.46,1029371.09,1074147.89,1115379.96,1134830.89,1110924.85,2024-04-30
Agente,DLRC,509.82,487.79,484.55,474.58,490.1,553.57,683.68,895.37,1008.33,1038.95,1022.1,1018.01,885.33,809.48,972.79,1018.41,981.79,917.98,895.33,898.23,808.0,730.65,623.42,578.17,2024-04-30
Agente,EBPC,8183.88,7697.69,7339.22,7139.23,7163.57,7552.46,8150.66,8851.46,9706.76,10294.85,10675.52,11064.58,10931.71,11563.47,12668.19,12794.41,12626.21,12524.28,13772.43,13996.47,13215.3,12251.46,10532.83,9203.46,2024-04-30
Agente,EBSC,68518.57,65518.47,63389.87,64378.71,70207.65,89234.75,112649.01,113471.73,117537.69,119511.59,123152.22,123899.68,120644.96,117283.25,119757.69,119307.76,118071.24,116312.51,124228.28,123847.88,113960.82,105188.84,90214.62,78058.88,2024-04-30
Agente,EDPC,26187.79,25023.61,24228.05,23784.74,23838.34,25136.36,26100.33,27931.03,30070.64,31733.26,32998.84,34761.92,34740.2,35165.81,36248.86,33124.98,35954.3,35044.18,35723.06,37088.04,37039.85,34932.02,31547.64,28995.9,2024-04-30
Agente,EDQC,37687.71,35025.44,33877.47,33658.77,35508.49,41177.37,44624.35,49699.47,53513.28,58167.48,62134.8,65731.95,63898.71,63463.76,63795.04,63811.94,62744.73,62438.51,66876.44,67600.74,64149.06,58389.32,50196.82,43218.94,2024-04-30
Agente,EEPC,53862.4,50325.77,48548.16,48077.07,50561.62,56631.13,64334.18,71546.38,78736.68,85404.56,90737.62,96310.05,95500.2,93737.64,94379.01,94756.33,93235.38,91770.33,92674.59,91721.32,86811.02,80018.31,70948.2,61809.14,2024-04-30
Agente,EGVC,8771.75,8416.36,8174.05,8028.66,7980.2,8125.58,8351.74,9321.0,10581.03,11356.43,11905.68,12471.07,12454.92,12745.7,13294.94,13198.02,11695.67,11453.36,11776.44,11679.52,11146.43,10467.95,9514.85,8836.37,2024-04-30
Agente,EMEC,1242.35,799.41,632.81,645.95,743.59,698.98,810.09,1147.4,1204.02,1412.19,1315.54,1256.41,2003.85,611.45,2148.93,933.7,1245.25,1063.1,1057.53,1460.79,1114.04,830.15,963.87,473.77,2024-04-30
Agente,EMIC,217393.83,202439.3,194505.14,191380.29,193651.03,213492.1,232215.43,259117.72,295566.51,322713.28,347265.05,368855.7,368561.34,363847.07,362539.64,351541.0,339017.75,318891.62,313130.08,316118.07,311494.69,295376.62,268175.89,242309.89,2024-04-30
Agente,EMPC,1676.36,1626.73,1597.58,1530.9,1509.65,1559.59,1477.55,1582.07,1724.43,1764.44,1691.86,1831.28,1835.46,1864.15,1895.79,1980.77,1966.66,1930.37,2004.03,2040.63,1935.95,1800.42,1650.93,1527.02,2024-04-30
Agente,EMSC,109654.82,104042.64,101350.77,98925.24,98902.07,98543.7,107640.29,120614.98,138473.34,150933.66,161115.47,166837.37,162973.66,167928.96,174705.95,169110.83,166754.33,161643.93,163774.41,164624.19,155245.07,139933.46,131378.58,120920.65,2024-04-30
Agente,ENBC,4484.6,4255.53,4139.15,4033.78,4029.5,4336.29,5043.86,5885.37,6806.97,7493.04,8065.62,8477.36,8542.14,8549.8,8541.45,8453.02,8235.27,7491.06,7062.97,6852.46,6455.93,5896.39,5347.76,4988.81,2024-04-30
Agente,ENDC,824209.57,790331.0,770906.37,789390.38,930614.21,1152230.55,1184015.1,1268171.98,1341128.11,1386631.61,1438043.61,1475910.41,1470409.56,1447239.06,1453709.69,1438498.09,1397835.49,1371719.17,1489756.57,1491786.43,1416817.65,1281632.07,1110610.97,982425.87,2024-04-30
Agente,ENIC,31584.79,30419.19,29529.78,28888.15,28854.29,28163.96,28546.27,31670.89,35011.79,37837.07,40198.74,41860.21,39437.66,42526.01,44798.36,42635.86,40242.48,38898.86,41429.81,42534.33,42237.9,41864.6,39731.87,37324.64,2024-04-30
Agente,EPMC,631807.45,596789.12,579132.11,582605.4,636315.57,738621.22,826823.33,881170.66,936115.26,974371.46,1029129.53,1066307.55,1072949.03,1056609.65,1055992.35,1053901.22,1023968.83,983258.63,1020644.01,1031144.18,978120.62,899543.3,801668.25,717580.85,2024-04-30
Agente,EPSC,237851.57,230262.58,224374.72,220145.9,230388.97,241014.32,249717.94,270249.76,293063.86,308900.61,329334.23,344803.35,336489.05,340122.13,345914.13,343951.07,338494.97,330316.19,365625.21,383047.51,368285.39,343124.66,303043.76,268155.4,2024-04-30
Agente,EPTC,7448.41,7003.02,6762.97,6643.45,6752.56,7430.64,7758.55,8303.56,8878.89,9279.8,9692.9,10327.98,10076.5,10476.38,11531.12,11934.09,11683.96,11386.52,12606.91,13130.53,12543.84,11494.18,9776.22,8294.07,2024-04-30
Agente,ESOC,423.83,408.56,399.42,394.3,390.72,399.86,418.8,459.75,495.25,523.24,576.57,611.13,617.1,615.05,619.23,618.21,612.06,595.51,608.48,664.8,661.39,633.4,574.78,514.1,2024-04-30
Agente,ESSC,231185.25,221480.51,214586.8,211292.71,213640.4,219224.17,226490.99,252935.83,279108.99,295040.73,311115.03,320977.62,310383.12,322599.41,336937.26,333947.61,325063.2,312431.29,331476.46,330604.22,320834.19,306538.71,285741.52,264427.66,2024-04-30
Agente,ESVC,379.87,370.88,361.31,349.95,339.04,175.32,204.49,386.19,463.59,508.85,553.13,585.83,553.4,573.16,617.86,606.67,573.05,545.55,603.22,607.39,596.95,566.52,521.24,490.78,2024-04-30
Agente,ETTC,22841.43,22278.59,21813.37,21918.8,22100.52,23903.79,29695.56,37485.95,43775.94,46151.7,48202.29,49786.45,48060.01,46755.98,48340.28,47119.97,43954.84,38914.14,34992.81,32680.42,30160.78,27713.17,25046.72,23512.49,2024-04-30
Agente,EVSC,1063.96,997.52,969.35,965.6,1024.81,1358.51,2220.45,1716.43,1571.41,1536.69,1529.19,1613.57,1522.94,1500.3,1557.47,1566.02,1637.58,1739.37,2249.03,2369.39,2175.44,1906.85,1541.24,1236.18,2024-04-30
Agente,EXEC,14616.52,14126.42,13792.72,13417.4,14205.95,16362.8,20583.1,24064.46,24599.84,24534.17,25366.16,26041.02,25733.74,25646.28,25477.88,25538.38,24745.95,23996.59,23899.46,22788.56,21315.34,18396.02,15236.06,14223.46,2024-04-30
Agente,GNCC,125423.96,121092.44,117503.8,116789.11,118334.31,124901.95,150614.12,181892.08,203384.24,213954.8,227376.56,233415.34,225415.65,225754.11,231047.87,228537.86,223151.89,208018.01,195618.71,185712.99,171774.79,152815.28,134691.99,126275.5,2024-04-30
Agente,HIMC,1389.68,1178.96,1164.36,1145.28,1120.95,1088.39,1062.19,1088.01,1100.36,1150.52,1197.3,1297.61,1350.0,1487.74,1610.5,1610.12,1619.86,1706.31,1851.9,1977.66,1956.7,1879.6,1742.99,1618.73,2024-04-30
Agente,HLAC,89830.47,85368.84,81666.49,78857.4,79971.35,88525.32,93301.13,101255.32,107818.46,112504.7,122779.43,129567.11,123825.75,127748.87,136440.34,136531.59,135022.17,130248.18,138597.57,139655.08,133570.64,124032.88,111575.8,99992.94,2024-04-30
Agente,ITLC,62.07,64.82,66.82,65.13,60.48,58.26,75.83,81.0,90.21,88.94,89.62,87.23,90.05,88.08,82.1,83.68,73.67,73.32,75.66,75.37,80.5,72.1,70.92,67.4,2024-04-30
Agente,NEUC,19338.6,18652.68,18062.44,17848.22,17837.15,18784.44,22103.51,26985.91,30915.12,32926.48,34118.39,35952.82,36544.24,36496.51,36954.11,38312.17,37931.26,36825.46,35061.75,33736.03,30733.41,26882.16,23364.36,20442.09,2024-04-30
Agente,PEEC,165.9,169.1,168.31,193.53,251.8,264.5,346.56,487.04,645.22,837.89,863.61,884.38,886.61,888.08,760.57,708.83,670.97,582.64,492.88,415.11,354.4,311.06,215.33,186.74,2024-04-30
Agente,QIEC,17417.96,16228.39,15691.36,15242.5,15170.69,16360.63,19810.49,24763.78,30007.59,34990.56,39472.91,41361.57,40949.01,42118.86,44300.36,44919.67,42953.05,39824.11,37312.81,34480.71,30897.71,27032.71,23768.97,20705.16,2024-04-30
Agente,RTQC,6466.71,6246.26,6246.77,6161.77,6345.51,6764.83,8126.51,10001.31,11052.3,11072.96,12028.09,12228.57,11795.78,12462.27,12866.44,12357.09,11993.33,11044.11,10750.97,10345.88,9615.05,8736.14,7866.51,7508.89,2024-04-30
Agente,SCEC,502.71,491.31,481.4,440.14,435.16,509.05,565.28,649.81,811.8,718.04,463.34,454.0,380.58,286.76,484.6,657.66,768.73,797.44,806.82,708.71,611.95,586.01,540.13,511.2,2024-04-30
