Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,GSYC,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,2024-04-30
Agente,HDPG,,,,2156.54,,,,,,,,,,,,,2184.56,2507.8,2064.44,698.03,696.62,167.5,408.14,405.91,2024-04-30
Agente,HLAC,,,1021.26,3566.62,2451.38,,,,,,,,,,,,,,,,,,,,2024-04-30
Agente,HZEC,,,,,,,,,,,,459.13,3213.91,765.22,,,,,,459.13,,,,,2024-04-30
Agente,ISGC,114654.07,121891.36,120935.26,126803.83,122806.17,132923.54,138029.54,141288.52,125030.87,125601.75,125402.48,135780.88,119333.04,120268.85,111790.08,113816.61,98113.97,111305.86,120167.9,119432.91,110409.14,123685.02,131799.02,149186.43,2024-04-30
Agente,ISGG,413907.91,594071.68,848213.79,857635.66,832468.62,779991.09,745782.88,757812.35,723983.47,691124.28,669941.34,646479.08,659649.32,657103.27,729341.36,857902.53,627410.37,600241.03,787789.37,773416.64,620890.49,875281.53,790630.57,753754.16,2024-04-30
Agente,ITLC,,,,,,,65.24,,,,,,,,,,,,,,,,,,2024-04-30
Agente,LESC,908.88,929.03,832.03,818.04,935.23,937.75,881.34,982.75,1119.84,1108.13,1109.84,1051.77,1134.29,1215.93,1179.99,1105.23,1065.9,974.34,975.18,940.09,811.74,937.45,986.38,1017.07,2024-04-30
Agente,NESC,,1322.57,7625.18,373.04,,,,735.24,997.84,990.36,914.66,2604.36,2802.84,2884.03,1006.94,826.69,480.98,,,,,,1879.26,2669.97,2024-04-30
Agente,NEUC,4123.68,4855.23,5437.61,5662.34,5713.85,4777.65,2448.49,607.49,6530.26,9042.13,10528.26,9700.41,8848.23,193.83,,,,,,,,,12.35,3034.43,2024-04-30
Agente,NMRC,583.69,583.69,583.69,583.69,583.69,583.69,583.69,,,,,,,,,,,,,,,,,,2024-04-30
Agente,NMRG,682.77,981.93,1113.21,1158.53,1545.31,1722.94,845.06,,,,,,,,,,,2089.7,2059.45,2012.54,2374.83,2588.5,3047.88,3049.87,2024-04-30
Agente,NRCG,17186.22,17418.63,16848.34,16435.03,16079.35,13893.92,13064.44,3417.96,,,,,,,,,,7335.09,21408.2,26154.83,24237.64,19493.52,16953.59,21239.13,2024-04-30
Agente,NTCG,,,,,,,,,,,,,,,,,15983.07,4482.72,7607.52,1079.29,,,,,2024-04-30
Agente,PDSG,,,,,,,3000.0,,,,13680.0,18680.0,18680.0,18680.0,7816.99,,,3443.71,,,,,,,2024-04-30
Agente,PEEC,449.96,,,52.9,143.2,381.59,557.22,1489.84,563.27,,,,,,,,,,,,,225.15,1426.64,2291.36,2024-04-30
